Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T20:25:25,2021-05-31T20:40:47,16,Liisanpuistikko,138,Arabiankatu,4308,917
2021-05-31T20:25:21,2021-05-31T20:45:20,139,Muotoilijankatu,239,Viikin tiedepuisto,3951,1193
2021-05-31T20:25:21,2021-05-31T20:37:52,65,Hernesaarenranta,28,Lastenlehto,1645,745
2021-05-31T20:25:18,2021-05-31T20:34:06,267,Roihupelto,274,Voikukantie,2301,523
2021-05-31T20:25:17,2021-05-31T20:47:00,291,Itäkeskus Metrovarikko,319,Purjetie,6023,1297
2021-05-31T20:25:14,2021-05-31T20:25:33,65,Hernesaarenranta,65,Hernesaarenranta,0,15
2021-05-31T20:25:07,2021-05-31T20:53:06,286,Mamsellimyllynkatu,286,Mamsellimyllynkatu,1219,1675
2021-05-31T20:24:59,2021-05-31T20:33:28,40,Hakaniemi (M),22,Rautatientori / länsi,1372,505
2021-05-31T20:24:52,2021-05-31T20:28:54,727,Ratsutori,723,Säterinniitty,944,241
2021-05-31T20:24:41,2021-05-31T20:33:52,207,Vanha Viertotie,94,Laajalahden aukio,1735,546
2021-05-31T20:24:39,2021-05-31T20:45:43,26,Kamppi (M),69,Kalevankatu,778,1260
2021-05-31T20:24:37,2021-05-31T20:28:41,128,Päijänteentie,45,Brahen kenttä,1108,239
2021-05-31T20:24:34,2021-05-31T20:48:58,573,Urheilupuisto (M),547,Jämeräntaival,5651,1463
2021-05-31T20:24:33,2021-05-31T20:33:59,110,Maistraatintori,84,Paciuksenkatu,1925,561
2021-05-31T20:24:21,2021-05-31T20:50:28,5,Sepänkatu,150,Töölönlahden puisto,6516,1565
2021-05-31T20:24:09,2021-05-31T20:31:44,140,Verkatehtaanpuisto,137,Arabian kauppakeskus,1500,453
2021-05-31T20:24:08,2021-05-31T20:49:10,3,Kapteeninpuistikko,207,Vanha Viertotie,7443,1497
2021-05-31T20:24:05,2021-05-31T20:40:20,44,Sörnäinen (M),115,Venttiilikuja,1586,971
2021-05-31T20:24:01,2021-05-31T20:37:19,161,Eteläesplanadi,75,Korjaamo,2611,793
2021-05-31T20:23:49,2021-05-31T20:50:06,89,Tilkanvierto,124,Isoisänsilta,6118,1576
2021-05-31T20:23:47,2021-05-31T20:37:02,16,Liisanpuistikko,24,Mannerheimintie,2327,790
2021-05-31T20:23:39,2021-05-31T20:37:08,95,Munkkiniemen aukio,212,Tunnelitie,3385,804
2021-05-31T20:23:38,2021-05-31T20:39:33,22,Rautatientori / länsi,59,Salmisaarenranta,3514,949
2021-05-31T20:23:37,2021-05-31T20:39:45,22,Rautatientori / länsi,59,Salmisaarenranta,3526,963
2021-05-31T20:23:29,2021-05-31T20:28:12,19,Rautatientori / itä,34,Kansallismuseo,808,278
2021-05-31T20:23:25,2021-05-31T20:27:25,69,Kalevankatu,67,Perämiehenkatu,822,236
2021-05-31T20:23:21,2021-05-31T20:37:09,18,Porthania,70,Sammonpuistikko,2019,824
2021-05-31T20:23:15,2021-05-31T20:27:22,330,Kontula (M),332,Kontulankaari,1039,243
2021-05-31T20:23:12,2021-05-31T20:29:49,125,Arielinkatu,121,Vilhonvuorenkatu,726,393
2021-05-31T20:23:07,2021-05-31T20:30:02,126,Kalasatama (M),122,Lintulahdenkatu,1282,411
2021-05-31T20:23:04,2021-05-31T20:45:48,125,Arielinkatu,66,Ehrenströmintie,5241,1359
2021-05-31T20:22:58,2021-05-31T20:29:49,126,Kalasatama (M),122,Lintulahdenkatu,1313,411
2021-05-31T20:22:54,2021-05-31T20:33:29,76,Olympiastadion,117,Brahen puistikko,1529,629
2021-05-31T20:22:45,2021-05-31T20:25:46,162,Leppäsuonaukio,69,Kalevankatu,555,177
2021-05-31T20:22:44,2021-05-31T20:30:19,709,Yhdyskunnankuja,727,Ratsutori,3741.67,449
2021-05-31T20:22:42,2021-05-31T20:26:28,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",708,224
2021-05-31T20:22:39,2021-05-31T20:45:42,125,Arielinkatu,66,Ehrenströmintie,5154,1379
2021-05-31T20:22:33,2021-05-31T20:33:09,162,Leppäsuonaukio,76,Olympiastadion,1835,632
2021-05-31T20:22:32,2021-05-31T20:46:08,125,Arielinkatu,66,Ehrenströmintie,5168,1412
2021-05-31T20:22:26,2021-05-31T20:43:56,94,Laajalahden aukio,41,Ympyrätalo,5394,1285
2021-05-31T20:22:26,2021-05-31T20:34:54,363,Väärämäentie,335,Kurkimäentie,2838,745
2021-05-31T20:22:21,2021-05-31T20:41:44,63,Jätkäsaarenlaituri,55,Puistokaari,4041,1163
2021-05-31T20:22:17,2021-05-31T20:30:43,22,Rautatientori / länsi,37,Töölönkatu,1361,494
2021-05-31T20:22:14,2021-05-31T20:45:40,125,Arielinkatu,66,Ehrenströmintie,5233,1402
2021-05-31T20:22:14,2021-05-31T20:46:17,124,Isoisänsilta,40,Hakaniemi (M),4929,1439
2021-05-31T20:22:12,2021-05-31T20:33:09,38,Töölöntori,84,Paciuksenkatu,2168,652
2021-05-31T20:22:08,2021-05-31T20:45:40,125,Arielinkatu,66,Ehrenströmintie,5217,1409
2021-05-31T20:22:06,2021-05-31T20:38:57,21,Töölönlahdenkatu,80,Jäähalli,0,1006
2021-05-31T20:22:04,2021-05-31T20:30:27,76,Olympiastadion,44,Sörnäinen (M),2056,490
2021-05-31T20:21:59,2021-05-31T20:24:42,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",712,158
2021-05-31T20:21:51,2021-05-31T20:32:30,221,Thalianaukio,103,Vihdintie,2701,634
2021-05-31T20:21:47,2021-05-31T20:38:44,72,Eteläinen Hesperiankatu,123,Näkinsilta,2817,1013
2021-05-31T20:21:46,2021-05-31T20:30:57,103,Vihdintie,107,Tenholantie,1376,454
2021-05-31T20:21:29,2021-05-31T20:23:48,284,Myllypuro (M),329,Kurkimäki,600,138
2021-05-31T20:21:28,2021-05-31T20:35:15,94,Laajalahden aukio,222,Huovitie,3587,822
2021-05-31T20:21:14,2021-05-31T20:35:19,94,Laajalahden aukio,222,Huovitie,3589,840
2021-05-31T20:21:02,2021-05-31T20:28:15,553,Metsänneidonpolku,543,Otaranta,1954,428
2021-05-31T20:20:56,2021-05-31T20:25:57,126,Kalasatama (M),121,Vilhonvuorenkatu,684,297
2021-05-31T20:20:56,2021-05-31T20:25:41,330,Kontula (M),332,Kontulankaari,1036,284
2021-05-31T20:20:45,2021-05-31T20:25:41,264,Eränkävijäntori,260,Herttoniemi (M),1222,295
2021-05-31T20:20:38,2021-05-31T20:31:10,581,Niittykumpu (M),593,Toppelundintie,1919,628
2021-05-31T20:20:37,2021-05-31T20:25:52,264,Eränkävijäntori,260,Herttoniemi (M),1221,314
2021-05-31T20:20:25,2021-05-31T20:37:49,59,Salmisaarenranta,75,Korjaamo,3642,1038
2021-05-31T20:20:25,2021-05-31T20:37:49,26,Kamppi (M),121,Vilhonvuorenkatu,3693,1039
2021-05-31T20:20:25,2021-05-31T20:30:46,517,Länsituuli,579,Niittymaa,1556,618
2021-05-31T20:20:24,2021-05-31T20:25:54,330,Kontula (M),335,Kurkimäentie,1423,325
2021-05-31T20:20:18,2021-06-01T15:33:19,625,Suomenlahdentie,589,Haukilahdenranta,2875,69175
2021-05-31T20:20:16,2021-05-31T20:39:06,711,Kirjurinkuja,741,Gransinmäki,2481,1125
2021-05-31T20:20:15,2021-05-31T20:31:30,8,Vanha kirkkopuisto,16,Liisanpuistikko,1866,669
2021-05-31T20:20:12,2021-05-31T20:26:27,133,Paavalinpuisto,135,Velodrominrinne,1235,370
2021-05-31T20:20:05,2021-05-31T20:47:09,208,Valimotie,226,Lepolantie,5723,1620
2021-05-31T20:20:03,2021-05-31T20:25:11,264,Eränkävijäntori,259,Petter Wetterin tie,1480,305
2021-05-31T20:20:01,2021-05-31T20:36:50,140,Verkatehtaanpuisto,120,Mäkelänkatu,2952,1002
2021-05-31T20:19:50,2021-05-31T20:39:43,208,Valimotie,221,Thalianaukio,2948,1188
2021-05-31T20:19:38,2021-05-31T20:39:09,513,Hakalehto,513,Hakalehto,1917,1165
2021-05-31T20:19:25,2021-05-31T20:27:15,129,Pernajantie,126,Kalasatama (M),1447,465
2021-05-31T20:19:22,2021-05-31T20:27:57,113,Pasilan asema,109,Hertanmäenkatu,1043,511
2021-05-31T20:19:21,2021-05-31T20:30:26,517,Länsituuli,547,Jämeräntaival,2597,661
2021-05-31T20:19:10,2021-05-31T20:24:24,555,Kalevalantie,521,Kulttuuriaukio,927,309
2021-05-31T20:19:06,2021-05-31T20:44:25,60,Kaapelitehdas,84,Paciuksenkatu,4633,1514
2021-05-31T20:19:06,2021-05-31T20:23:42,30,Itämerentori,31,Marian sairaala,896,272
2021-05-31T20:19:04,2021-05-31T20:35:07,22,Rautatientori / länsi,117,Brahen puistikko,2638,958
2021-05-31T20:19:04,2021-05-31T20:40:39,13,Merisotilaantori,22,Rautatientori / länsi,2770,1292
2021-05-31T20:19:03,2021-05-31T20:27:39,75,Korjaamo,46,Diakoniapuisto,1435,510
2021-05-31T20:18:51,2021-05-31T20:41:32,150,Töölönlahden puisto,99,Muusantori,6087,1356
2021-05-31T20:18:47,2021-05-31T20:26:00,8,Vanha kirkkopuisto,9,Erottajan aukio,1076,427
2021-05-31T20:18:40,2021-05-31T20:25:26,312,Meri-Rastilan tori,309,Kaivonkatsojanpuisto,1308,405
2021-05-31T20:18:40,2021-05-31T20:23:55,239,Viikin tiedepuisto,240,Viikin normaalikoulu,1353,313
2021-05-31T20:18:35,2021-05-31T20:23:28,577,Olarinluoma,573,Urheilupuisto (M),1700,291
2021-05-31T20:18:31,2021-05-31T20:23:13,44,Sörnäinen (M),126,Kalasatama (M),1037,277
2021-05-31T20:18:28,2021-05-31T20:41:04,58,Lauttasaarensilta,91,Seurasaari,6658,1351
2021-05-31T20:18:28,2021-05-31T20:25:26,110,Maistraatintori,107,Tenholantie,1702,418
2021-05-31T20:18:27,2021-06-01T08:31:40,362,Teerisuontie,348,Siltamäki,4116,43989
2021-05-31T20:18:24,2021-05-31T20:33:50,76,Olympiastadion,211,Haagan tori,3638,921
2021-05-31T20:18:23,2021-05-31T20:23:39,727,Ratsutori,715,Komentajankatu,710,311
2021-05-31T20:18:12,2021-05-31T20:29:45,94,Laajalahden aukio,75,Korjaamo,3050,689
2021-05-31T20:18:11,2021-05-31T20:50:18,43,Karhupuisto,246,Tupasaarentie,6439,1925
2021-05-31T20:18:01,2021-05-31T20:42:03,363,Väärämäentie,238,Pihlajamäki,3297,1438
2021-05-31T20:18:00,2021-05-31T20:31:41,214,Valimon asema,711,Kirjurinkuja,3085,817
2021-05-31T20:17:53,2021-05-31T20:21:43,123,Näkinsilta,16,Liisanpuistikko,786,226
2021-05-31T20:17:44,2021-05-31T20:23:40,557,Louhentori,539,"Aalto-yliopisto (M), Tietotie",1629,351
2021-05-31T20:17:36,2021-05-31T20:32:17,18,Porthania,62,Välimerenkatu,2944,878
2021-05-31T20:17:29,2021-05-31T20:19:51,126,Kalasatama (M),404,Sompasaari,577,136
2021-05-31T20:17:27,2021-05-31T20:25:15,627,Piispansilta,613,Matinkyläntie,1246,467
2021-05-31T20:17:27,2021-05-31T20:37:34,225,Maunula,99,Muusantori,6808,1204
2021-05-31T20:17:19,2021-05-31T20:37:09,150,Töölönlahden puisto,124,Isoisänsilta,4486,1185
2021-05-31T20:17:14,2021-05-31T20:26:28,733,Läkkitori,763,Kalkkipellonmäki,1617,553
2021-05-31T20:17:10,2021-05-31T20:23:56,239,Viikin tiedepuisto,240,Viikin normaalikoulu,1403,405
2021-05-31T20:17:10,2021-05-31T20:21:21,116,Linnanmäki,114,Ratapihantie,720,247
2021-05-31T20:16:58,2021-05-31T20:23:19,35,Cygnaeuksenkatu,149,Toinen linja,1921,379
2021-05-31T20:16:58,2021-05-31T20:44:32,245,Kulosaari (M),110,Maistraatintori,5109,1649
2021-05-31T20:16:51,2021-05-31T20:21:23,141,Intiankatu,138,Arabiankatu,630,268
2021-05-31T20:16:39,2021-05-31T20:21:15,37,Töölönkatu,77,Nordenskiöldinaukio,1083,275
2021-05-31T20:16:37,2021-05-31T20:34:42,113,Pasilan asema,245,Kulosaari (M),4500,1081
2021-05-31T20:16:32,2021-05-31T20:30:20,47,Vanha Kauppahalli,6,Hietalahdentori,1843,822
2021-05-31T20:16:29,2021-05-31T22:29:22,6,Hietalahdentori,30,Itämerentori,1012,317
2021-05-31T20:16:27,2021-05-31T20:27:14,9,Erottajan aukio,64,Tyynenmerenkatu,2150,647
2021-05-31T20:16:22,2021-05-31T20:37:58,203,Opastinsilta,150,Töölönlahden puisto,5814,1295
2021-05-31T20:16:21,2021-05-31T20:29:26,78,Messeniuksenkatu,113,Pasilan asema,2018,753
2021-05-31T20:15:58,2021-06-01T01:16:13,275,Itäkeskus (M),309,Kaivonkatsojanpuisto,3761,791
2021-05-31T20:15:51,2021-05-31T20:24:59,258,Abraham Wetterin tie,267,Roihupelto,2078,543
2021-05-31T20:15:51,2021-05-31T20:24:18,364,Ala-Malmin tori,353,Helluntairaitti,2176,502
2021-05-31T20:15:48,2021-05-31T20:16:09,47,Vanha Kauppahalli,47,Vanha Kauppahalli,0,17
2021-05-31T20:15:47,2021-05-31T20:20:31,18,Porthania,10,Kasarmitori,500,279
2021-05-31T20:15:47,2021-05-31T20:31:22,342,Puistolan VPK,352,Tapanilan asema,3320,930
2021-05-31T20:15:45,2021-05-31T20:22:59,239,Viikin tiedepuisto,241,Agronominkatu,1519,430
2021-05-31T20:15:34,2021-05-31T20:31:18,342,Puistolan VPK,352,Tapanilan asema,3359,939
2021-05-31T20:15:34,2021-05-31T20:23:50,36,Apollonkatu,30,Itämerentori,1821,495
2021-05-31T20:15:30,2021-06-01T08:48:01,9,Erottajan aukio,121,Vilhonvuorenkatu,3199,45147
2021-05-31T20:15:27,2021-05-31T20:22:59,89,Tilkanvierto,80,Jäähalli,1678,448
2021-05-31T20:15:21,2021-05-31T20:17:48,33,Kauppakorkeakoulu,31,Marian sairaala,490,143
2021-05-31T20:15:20,2021-05-31T20:28:50,260,Herttoniemi (M),243,Mustikkamaa,2950,805
2021-05-31T20:15:19,2021-05-31T20:33:01,45,Brahen kenttä,404,Sompasaari,3116,1058
2021-05-31T20:15:17,2021-05-31T20:40:33,30,Itämerentori,101,Munkkivuoren ostoskeskus,6685,1512
2021-05-31T20:15:17,2021-05-31T20:19:54,219,Näyttelijäntie,221,Thalianaukio,1041,272
2021-05-31T20:15:15,2021-05-31T20:17:50,51,Itälahdenkatu,52,Heikkilänaukio,401,152
2021-05-31T20:15:08,2021-05-31T20:37:40,87,Kustaankatu,149,Toinen linja,1443,1347
2021-05-31T20:15:08,2021-05-31T20:23:16,37,Töölönkatu,41,Ympyrätalo,1723,484
2021-05-31T20:15:08,2021-05-31T20:26:01,37,Töölönkatu,111,Esterinportti,2499,650
2021-05-31T20:15:05,2021-05-31T20:37:09,256,Herttoniemenranta,41,Ympyrätalo,5060,1320
2021-05-31T20:15:04,2021-05-31T20:21:46,113,Pasilan asema,136,Sofianlehdonkatu,1457,399
2021-05-31T20:15:02,2021-05-31T20:26:13,543,Otaranta,553,Metsänneidonpolku,2444,670
2021-05-31T20:15:01,2021-05-31T20:30:02,55,Puistokaari,529,Keilaniemi (M),3050,896
2021-05-31T20:14:56,2021-05-31T20:33:42,41,Ympyrätalo,84,Paciuksenkatu,3720,1120
2021-05-31T20:14:53,2021-05-31T20:20:09,519,Tapionaukio,557,Louhentori,1472,312
2021-05-31T20:14:49,2021-05-31T20:24:30,41,Ympyrätalo,25,Narinkka,1971,580
2021-05-31T20:14:47,2021-05-31T20:22:33,95,Munkkiniemen aukio,95,Munkkiniemen aukio,784,461
2021-05-31T20:14:46,2021-05-31T20:30:38,138,Arabiankatu,125,Arielinkatu,2993,946
2021-05-31T20:14:45,2021-05-31T20:25:53,65,Hernesaarenranta,2,Laivasillankatu,2035,664
2021-05-31T20:14:41,2021-05-31T20:20:36,78,Messeniuksenkatu,85,Jalavatie,959,353
2021-05-31T20:14:40,2021-05-31T20:21:23,19,Rautatientori / itä,41,Ympyrätalo,1436,402
2021-05-31T20:14:37,2021-05-31T20:18:37,35,Cygnaeuksenkatu,70,Sammonpuistikko,653,239
2021-05-31T20:14:36,2021-05-31T20:19:58,337,Kivikon liikuntapuisto,241,Agronominkatu,1509,318
2021-05-31T20:14:28,2021-05-31T20:27:47,45,Brahen kenttä,78,Messeniuksenkatu,2182,640
2021-05-31T20:14:05,2021-05-31T20:38:46,6,Hietalahdentori,41,Ympyrätalo,2709,1476
2021-05-31T20:13:58,2021-05-31T20:22:04,541,"Aalto-yliopisto (M), Korkeakouluaukio",511,Sateentie,1901,481
2021-05-31T20:13:58,2021-05-31T20:29:22,75,Korjaamo,16,Liisanpuistikko,3271,920
2021-05-31T20:13:54,2021-05-31T20:25:31,9,Erottajan aukio,16,Liisanpuistikko,1582,693
2021-05-31T20:13:53,2021-05-31T20:26:04,31,Marian sairaala,1,Kaivopuisto,2850,726
2021-05-31T20:13:42,2021-05-31T20:25:45,144,Käpyläntie,135,Velodrominrinne,2220,722
2021-05-31T20:13:41,2021-05-31T20:38:48,627,Piispansilta,543,Otaranta,7520,1503
2021-05-31T20:13:40,2021-05-31T20:28:53,641,Komeetankatu,593,Toppelundintie,3712,913
2021-05-31T20:13:22,2021-05-31T20:28:57,703,Elfvik,101,Munkkivuoren ostoskeskus,4241,929
2021-05-31T20:13:19,2021-05-31T20:33:35,275,Itäkeskus (M),322,Rukatunturintie,3804,1211
2021-05-31T20:13:08,2021-05-31T20:13:58,65,Hernesaarenranta,65,Hernesaarenranta,0,49
2021-05-31T20:13:04,2021-05-31T20:16:51,613,Matinkyläntie,603,Matinlahdenranta,802,224
2021-05-31T20:12:56,2021-05-31T20:31:01,94,Laajalahden aukio,82,Töölöntulli,2186,1080
2021-05-31T20:12:55,2021-05-31T20:25:15,123,Näkinsilta,69,Kalevankatu,2438,735
2021-05-31T20:12:53,2021-05-31T20:20:53,82,Töölöntulli,72,Eteläinen Hesperiankatu,1892,475
2021-05-31T20:12:50,2021-05-31T20:33:07,244,Relanderinaukio,267,Roihupelto,4352,1212
2021-05-31T20:12:48,2021-05-31T20:25:10,64,Tyynenmerenkatu,1,Kaivopuisto,3018,741
2021-05-31T20:12:36,2021-05-31T20:13:24,113,Pasilan asema,113,Pasilan asema,2,43
2021-05-31T20:12:33,2021-05-31T20:17:56,232,Oulunkylän asema,227,Kylävoudintie,1121,319
2021-05-31T20:12:33,2021-05-31T20:30:00,275,Itäkeskus (M),260,Herttoniemi (M),4163,1043
2021-05-31T20:12:32,2021-05-31T20:20:11,78,Messeniuksenkatu,38,Töölöntori,1172,454
2021-05-31T20:12:30,2021-05-31T20:25:24,205,Ilmalan asema,221,Thalianaukio,3022,771
2021-05-31T20:12:29,2021-05-31T20:16:17,82,Töölöntulli,86,Kuusitie,1027,223
2021-05-31T20:12:21,2021-05-31T20:16:22,138,Arabiankatu,137,Arabian kauppakeskus,771,237
2021-05-31T20:12:20,2021-05-31T20:26:50,57,Lauttasaaren ostoskeskus,201,Länsisatamankuja,3134,851
2021-05-31T20:12:16,2021-05-31T20:14:16,138,Arabiankatu,138,Arabiankatu,8,116
2021-05-31T20:12:16,2021-05-31T20:19:23,19,Rautatientori / itä,41,Ympyrätalo,1561,427
2021-05-31T20:12:14,2021-05-31T20:27:31,9,Erottajan aukio,115,Venttiilikuja,4315,917
2021-05-31T20:12:13,2021-05-31T20:12:46,703,Elfvik,703,Elfvik,0,33
2021-05-31T20:12:12,2021-05-31T20:14:52,35,Cygnaeuksenkatu,36,Apollonkatu,449,154
2021-05-31T20:12:06,2021-05-31T20:27:52,711,Kirjurinkuja,713,Upseerinkatu,1918,944
2021-05-31T20:12:01,2021-05-31T20:22:35,35,Cygnaeuksenkatu,77,Nordenskiöldinaukio,1517,628
2021-05-31T20:11:59,2021-05-31T20:39:10,69,Kalevankatu,69,Kalevankatu,3647,1626
2021-05-31T20:11:56,2021-05-31T20:30:08,26,Kamppi (M),133,Paavalinpuisto,4469,1087
2021-05-31T20:11:54,2021-05-31T20:13:50,31,Marian sairaala,162,Leppäsuonaukio,249,111
2021-05-31T20:11:51,2021-05-31T20:30:56,595,Westendintie,581,Niittykumpu (M),3638,1140
2021-05-31T20:11:48,2021-05-31T20:18:08,239,Viikin tiedepuisto,240,Viikin normaalikoulu,1502,377
2021-05-31T20:11:45,2021-05-31T20:19:27,547,Jämeräntaival,549,Maarinranta,1882,455
2021-05-31T20:11:45,2021-05-31T20:19:42,265,Siilitie 9,260,Herttoniemi (M),1880,476
2021-05-31T20:11:41,2021-05-31T20:18:29,30,Itämerentori,67,Perämiehenkatu,1412,409
2021-05-31T20:11:38,2021-05-31T20:17:10,30,Itämerentori,201,Länsisatamankuja,1215,330
2021-05-31T20:11:33,2021-05-31T20:31:26,216,Jännetie,757,Painiitty,2037,1190
2021-05-31T20:11:31,2021-05-31T20:23:27,105,Tilkantori,106,Korppaanmäentie,428,711
2021-05-31T20:11:30,2021-05-31T20:19:53,235,Katariina Saksilaisen katu,148,Juhana Herttuan tie,1323,499
2021-05-31T20:11:26,2021-05-31T20:14:05,53,Heikkiläntie,54,Gyldenintie,573,154
2021-05-31T20:11:22,2021-05-31T20:27:20,44,Sörnäinen (M),140,Verkatehtaanpuisto,3320,954
2021-05-31T20:11:21,2021-05-31T20:21:29,122,Lintulahdenkatu,124,Isoisänsilta,1580,602
2021-05-31T20:11:12,2021-05-31T20:34:34,122,Lintulahdenkatu,1,Kaivopuisto,5025,1397
2021-05-31T20:11:10,2021-05-31T20:22:15,8,Vanha kirkkopuisto,36,Apollonkatu,1972,659
2021-05-31T20:11:09,2021-05-31T20:28:30,517,Länsituuli,611,Matinkartanontie,4363,1038
2021-05-31T20:11:07,2021-05-31T20:28:28,147,Käpylän asema,89,Tilkanvierto,4933,1036
2021-05-31T20:11:00,2021-05-31T20:17:07,111,Esterinportti,78,Messeniuksenkatu,1488,363
2021-05-31T20:11:00,2021-05-31T20:11:37,31,Marian sairaala,31,Marian sairaala,0,33
2021-05-31T20:10:59,2021-05-31T20:15:29,241,Agronominkatu,240,Viikin normaalikoulu,996,265
2021-05-31T20:10:58,2021-05-31T20:22:14,122,Lintulahdenkatu,16,Liisanpuistikko,1762,672
2021-05-31T20:10:58,2021-05-31T20:16:40,28,Lastenlehto,150,Töölönlahden puisto,1558,338
2021-05-31T20:10:53,2021-05-31T20:36:12,75,Korjaamo,30,Itämerentori,3602,1514
2021-05-31T20:10:50,2021-05-31T20:17:04,29,Baana,23,Kiasma,1429,369
2021-05-31T20:10:47,2021-05-31T20:36:06,75,Korjaamo,30,Itämerentori,3628,1513
2021-05-31T20:10:46,2021-05-31T20:47:20,235,Katariina Saksilaisen katu,80,Jäähalli,8962,2190
2021-05-31T20:10:43,2021-05-31T20:24:50,84,Paciuksenkatu,117,Brahen puistikko,2966,846
2021-05-31T20:10:38,2021-05-31T20:27:28,30,Itämerentori,75,Korjaamo,2775,1007
2021-05-31T20:10:37,2021-05-31T20:16:31,68,Albertinkatu,9,Erottajan aukio,784,344
2021-05-31T20:10:36,2021-05-31T20:26:12,245,Kulosaari (M),123,Näkinsilta,3508,932
2021-05-31T20:10:36,2021-05-31T20:15:22,607,Nuottaniementie,611,Matinkartanontie,1352,281
2021-05-31T20:10:30,2021-05-31T20:18:16,44,Sörnäinen (M),76,Olympiastadion,2072,462
2021-05-31T20:10:29,2021-05-31T20:29:23,22,Rautatientori / länsi,51,Itälahdenkatu,4808,1140
2021-05-31T20:10:27,2021-05-31T20:17:12,505,Westendinasema,585,Haukilahdenaukio,1921,402
2021-05-31T20:10:25,2021-05-31T20:30:26,30,Itämerentori,123,Näkinsilta,4380,1197
2021-05-31T20:10:19,2021-05-31T20:22:04,74,Rajasaarentie,30,Itämerentori,3212,701
2021-05-31T20:10:17,2021-05-31T20:27:28,30,Itämerentori,75,Korjaamo,2777,1028
2021-05-31T20:10:16,2021-05-31T20:49:25,235,Katariina Saksilaisen katu,26,Kamppi (M),9297,2349
2021-05-31T20:10:15,2021-05-31T20:22:22,59,Salmisaarenranta,55,Puistokaari,2846,723
2021-05-31T20:10:08,2021-05-31T20:30:09,203,Opastinsilta,402,Bermudankuja,5913,1161
2021-05-31T20:09:59,2021-05-31T20:29:25,9,Erottajan aukio,26,Kamppi (M),1466,1162
2021-05-31T20:09:59,2021-05-31T20:25:09,33,Kauppakorkeakoulu,41,Ympyrätalo,2542,905
2021-05-31T20:09:56,2021-05-31T20:10:05,30,Itämerentori,30,Itämerentori,0,9
2021-05-31T20:09:54,2021-05-31T20:18:04,25,Narinkka,16,Liisanpuistikko,1809,487
2021-05-31T20:09:48,2021-05-31T20:09:55,235,Katariina Saksilaisen katu,235,Katariina Saksilaisen katu,0,6
2021-05-31T20:09:47,2021-05-31T20:16:53,113,Pasilan asema,78,Messeniuksenkatu,1611,422
2021-05-31T20:09:46,2021-05-31T20:12:57,32,Eläinmuseo,162,Leppäsuonaukio,645,186
2021-05-31T20:09:44,2021-05-31T20:13:42,44,Sörnäinen (M),123,Näkinsilta,1098,233
2021-05-31T20:09:41,2021-05-31T20:18:13,37,Töölönkatu,31,Marian sairaala,1576,508
2021-05-31T20:09:40,2021-05-31T20:18:05,45,Brahen kenttä,76,Olympiastadion,1543,501
2021-05-31T20:09:39,2021-05-31T20:23:07,36,Apollonkatu,44,Sörnäinen (M),2705,804
2021-05-31T20:09:37,2021-05-31T20:13:05,32,Eläinmuseo,162,Leppäsuonaukio,649,203
2021-05-31T20:09:20,2021-05-31T20:22:09,60,Kaapelitehdas,19,Rautatientori / itä,2889,765
2021-05-31T20:09:17,2021-05-31T20:16:49,290,Vallilan varikko,123,Näkinsilta,2041,446
2021-05-31T20:09:16,2021-05-31T20:19:43,121,Vilhonvuorenkatu,39,Ooppera,2542,622
2021-05-31T20:09:15,2021-05-31T20:36:59,121,Vilhonvuorenkatu,53,Heikkiläntie,7398,1659
2021-05-31T20:09:07,2021-05-31T20:30:35,63,Jätkäsaarenlaituri,125,Arielinkatu,5716,1286
2021-05-31T20:09:07,2021-05-31T20:23:14,121,Vilhonvuorenkatu,80,Jäähalli,3232,842
2021-05-31T20:09:03,2021-05-31T20:18:44,44,Sörnäinen (M),76,Olympiastadion,2080,577
2021-05-31T20:09:00,2021-05-31T20:19:58,625,Suomenlahdentie,585,Haukilahdenaukio,2481,651
2021-05-31T20:09:00,2021-05-31T20:18:15,81,Stenbäckinkatu,75,Korjaamo,1774,551
2021-05-31T20:08:58,2021-05-31T20:16:44,25,Narinkka,39,Ooppera,1825,466
2021-05-31T20:08:49,2021-05-31T20:15:35,23,Kiasma,38,Töölöntori,1137,383
2021-05-31T20:08:40,2021-05-31T20:23:38,111,Esterinportti,207,Vanha Viertotie,4000,894
2021-05-31T20:08:38,2021-05-31T20:16:56,31,Marian sairaala,6,Hietalahdentori,1119,494
2021-05-31T20:08:36,2021-05-31T20:28:50,244,Relanderinaukio,22,Rautatientori / länsi,5747,1209
2021-05-31T20:08:34,2021-05-31T20:17:32,87,Kustaankatu,76,Olympiastadion,1845,533
2021-05-31T20:08:26,2021-05-31T20:15:39,30,Itämerentori,6,Hietalahdentori,1175,436
2021-05-31T20:08:23,2021-06-01T07:23:51,28,Lastenlehto,26,Kamppi (M),434,137
2021-05-31T20:08:21,2021-05-31T20:15:54,18,Porthania,4,Viiskulma,1253,452
2021-05-31T20:08:07,2021-05-31T20:16:29,68,Albertinkatu,17,Varsapuistikko,1962,497
2021-05-31T20:08:07,2021-05-31T20:33:01,101,Munkkivuoren ostoskeskus,30,Itämerentori,6563,1493
